,project,group,sample,group_idx,type
418,ANHIR,mammary-gland_2_442,s2_66-CNEU_A4926-4L,0,HE
419,ANHIR,mammary-gland_2_442,s2_67-HE_A4926-4L,1,HE
420,ANHIR,mammary-gland_2_443,s2_66-CNEU_A4926-4L,0,HE
421,ANHIR,mammary-gland_2_443,s2_68-ER-A4962-4L,1,HE
422,ANHIR,mammary-gland_2_444,s2_66-CNEU_A4926-4L,0,HE
423,ANHIR,mammary-gland_2_444,s2_70-PR_A4926-4L,1,HE
424,ANHIR,mammary-gland_2_445,s2_67-HE_A4926-4L,0,HE
425,ANHIR,mammary-gland_2_445,s2_68-ER-A4962-4L,1,HE
426,ANHIR,mammary-gland_2_446,s2_67-HE_A4926-4L,0,HE
427,ANHIR,mammary-gland_2_446,s2_70-PR_A4926-4L,1,HE
428,ANHIR,mammary-gland_2_447,s2_68-ER-A4962-4L,0,HE
429,ANHIR,mammary-gland_2_447,s2_70-PR_A4926-4L,1,HE
430,ANHIR,mice-kidney_1_454,2_aSMA,0,HE
431,ANHIR,mice-kidney_1_454,3_PAS,1,HE
432,ANHIR,mice-kidney_1_455,2_aSMA,0,HE
433,ANHIR,mice-kidney_1_455,5_PAS,1,HE
434,ANHIR,mice-kidney_1_456,2_aSMA,0,HE
435,ANHIR,mice-kidney_1_456,6_CD31,1,HE
436,ANHIR,mice-kidney_1_457,2_aSMA,0,HE
437,ANHIR,mice-kidney_1_457,8_CD31,1,HE
438,ANHIR,mice-kidney_1_458,2_aSMA,0,HE
439,ANHIR,mice-kidney_1_458,9_PAS,1,HE
440,ANHIR,mice-kidney_1_459,3_PAS,0,HE
441,ANHIR,mice-kidney_1_459,5_PAS,1,HE
442,ANHIR,mice-kidney_1_460,3_PAS,0,HE
443,ANHIR,mice-kidney_1_460,6_CD31,1,HE
444,ANHIR,mice-kidney_1_461,3_PAS,0,HE
445,ANHIR,mice-kidney_1_461,8_CD31,1,HE
446,ANHIR,mice-kidney_1_462,3_PAS,0,HE
447,ANHIR,mice-kidney_1_462,9_PAS,1,HE
448,ANHIR,mice-kidney_1_469,5_PAS,0,HE
449,ANHIR,mice-kidney_1_469,6_CD31,1,HE
450,ANHIR,mice-kidney_1_470,5_PAS,0,HE
451,ANHIR,mice-kidney_1_470,8_CD31,1,HE
452,ANHIR,mice-kidney_1_471,5_PAS,0,HE
453,ANHIR,mice-kidney_1_471,9_PAS,1,HE
454,ANHIR,mice-kidney_1_472,6_CD31,0,HE
455,ANHIR,mice-kidney_1_472,8_CD31,1,HE
456,ANHIR,mice-kidney_1_473,6_CD31,0,HE
457,ANHIR,mice-kidney_1_473,9_PAS,1,HE
458,ANHIR,mice-kidney_1_480,8_CD31,0,HE
459,ANHIR,mice-kidney_1_480,9_PAS,1,HE
